system,ID,Donor,Aux,Bridge,Anchor,functional,state,symmetry,energy_eV,wavelength_nm,oscillator_strength,normal_termination,log_file,checkpoint_file,formatted_checkpoint_file
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,19,Singlet-?Sym,5.168,239.91,0.0097,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,20,Singlet-?Sym,5.248,236.25,0.0077,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,21,Singlet-?Sym,5.2667,235.41,0.068,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,22,Singlet-?Sym,5.2896,234.39,0.0129,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,23,Singlet-?Sym,5.308,233.58,0.1411,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,24,Singlet-?Sym,5.331,232.57,0.0929,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,25,Singlet-?Sym,5.369,230.93,0.2386,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,26,Singlet-?Sym,5.4472,227.61,0.0842,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,27,Singlet-?Sym,5.4687,226.72,0.0442,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,28,Singlet-?Sym,5.488,225.92,0.0153,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,29,Singlet-?Sym,5.5135,224.87,0.0003,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D15_PTZ_BTD_TT_CAA,D15,PTZ,BTD,TT,CAA,CAMB3LYP,30,Singlet-?Sym,5.5398,223.81,0.0505,True,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.log,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.chk,04B_D15_PTZ_BTD_TT_CAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,1,Singlet-?Sym,2.4897,497.99,1.7778,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,2,Singlet-?Sym,2.9915,414.45,0.3435,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,3,Singlet-?Sym,3.2908,376.77,0.0001,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,4,Singlet-?Sym,3.3476,370.37,0.0082,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,5,Singlet-?Sym,3.7922,326.95,0.025,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,6,Singlet-?Sym,3.8439,322.55,0.1072,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,7,Singlet-?Sym,3.8689,320.46,0.0174,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,8,Singlet-?Sym,4.0893,303.19,0.0109,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,9,Singlet-?Sym,4.1808,296.56,0.1268,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,10,Singlet-?Sym,4.3014,288.24,0.0405,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,11,Singlet-?Sym,4.3715,283.62,0.0687,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,12,Singlet-?Sym,4.3899,282.43,0.3062,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,13,Singlet-?Sym,4.4512,278.54,0.2348,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,14,Singlet-?Sym,4.6047,269.25,0.0543,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,15,Singlet-?Sym,4.6231,268.18,0.0081,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,16,Singlet-?Sym,4.6536,266.43,0.0389,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,17,Singlet-?Sym,4.7122,263.11,0.1544,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,18,Singlet-?Sym,4.7716,259.84,0.0462,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,19,Singlet-?Sym,4.8434,255.99,0.0027,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,20,Singlet-?Sym,4.9035,252.85,0.0096,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,21,Singlet-?Sym,4.9744,249.24,0.1505,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,22,Singlet-?Sym,5.0728,244.41,0.019,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,23,Singlet-?Sym,5.1492,240.78,0.0525,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,24,Singlet-?Sym,5.1702,239.81,0.0009,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,25,Singlet-?Sym,5.175,239.58,0.0003,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,26,Singlet-?Sym,5.2078,238.07,0.0374,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,27,Singlet-?Sym,5.2362,236.78,0.0467,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,28,Singlet-?Sym,5.2466,236.31,0.0076,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,29,Singlet-?Sym,5.2642,235.52,0.0118,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
D16_PTZ_BTD_TT_RAA,D16,PTZ,BTD,TT,RAA,CAMB3LYP,30,Singlet-?Sym,5.2983,234.01,0.0999,True,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.log,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.chk,04A_D16_PTZ_BTD_TT_RAA_TD_CAMB3LYP_30S.fchk
